text,label
"نجمتنا الدهب #سلافةمعمار ونجمنا المخضرم #فراسابراهيم من كواليس #ولادبديعة .. لسه مكملين تصوير ويارب تضلوا متابعيننا، تعليقاتكم وتفاعلكم على أحداث العمل عطانا قوة كبيرة لنكمّل بنفس الشغف والصدق .. .. #رشاشربتجي",Irrelevant
الف مبروووك بتستاهلوا #هام تعديل شرائح نهاية الخدمة للمعلمين من 120 سنة خدمة /20000/ل.س عن كل سنة خدمة بدلاً من /10000/ل.س من 21 سنة خدمة فما فوق /30000/ ل.س عن كل سنة خدمة بدلاً من/15000/ل.س,Irrelevant
"كلمات من مسابقتنا اليوم ""أختي استشهدت"" ""همي كبير كتير"" ""عامل أجرتي40 ليرة"". التقرير كامل 8دقيقة على يوتيوب",Irrelevant
غا.ارات إسرائيلية تستهدف مطار الناصرية العسكري في القلمون الشرقي بريف دمشق اللهم اضرب الظالمين بالظالمين وأخرج المسلمين من بينهم سالمين #سوريا #دمشق #فلسطين #لبنان,Irrelevant
حلقة جديدة وفرحة رمضانية وواقع مؤلم والكثير من الصمود والقوة والبراءة كلهن اجتمعوا سوا بحلقتنا التقرير كامل 8دقيقة على يوتيوب,Irrelevant
"#MSF runs five mobile clinics in #camps in northwest #Syria . The mobile clinics provide primary #Health services that include public #Health , children's health, reproductive health, vaccination, pharmacy, #mentalhealth and #Health education.",Irrelevant
Our #Medical teams provide primary and essential #healthcare on a mobile basis to ensure that #Medical services reach as many people in #need as possible.,Irrelevant
".. كنت بعرف أنو اختيار النجمة #إماراترزق لتلعب دور #بديعة ح يكون بمكانو و رح تقدر تقَدمو بطريقة ممتازة، عندي إيمان بالموهبة الفطرية الموجودة عندها، بقدرتها على أداء الدور بطريقة صح، ما كان عندها مشكلة تلعب دور الأم وتكبّر حالها بالعمر. ما بتسأل على إظهار جمالها الطبيعي على قد ما",Irrelevant
حلقتنا اليوم مليانه حب وعطف وحنان جايب لحالي سكبة من عند أهلي لأن الحال مرة بساعدهن ومرة بساعدوني . التقرير كامل 5دقيقة على يوتيوب,Irrelevant
"ميليشيا #قسد تنصب عدة حواجز طيلرة على الطريق العام في بلدة #اببحة شرق #ديرالزور ومصادر عدة دراجات نارية ، كما تقوم بحملة مشابهة في سوق القهاوي ببلدة #ابوحمام ، وتم إطلاق النار على شبان حاولوا الهروب بدراجاتهم #سوريا #سورية #ديرالزور #البادية #التحالفالدولي #الاكراد #ايران",Irrelevant
EXHIBITION The Met at the Louvre Near Eastern Antiquities in Dialogue 29 February 2024 28 September 2025,Irrelevant
مديرية الأرصاد الجوية #تحذر من الرياح الشديدة و العواصف الرعدية و تشكل السيول بسبب غزارة الأمطار خلال فترة المنخفض الله يبعت الخير يارب,Irrelevant
توفي 5أطفال وأصيب 8 آخرون نتيجة تهدم جدار بجانب الروضة على خيمة الأطفال أثناء فترة الدوام بالقرب من مخيم أريحا على طريق باب الهوى سرمدا بحسب فرق الدفاع المدني 5 منهم حالات حرجة.,Irrelevant
تكلفة انتاجية لمسلسل سوري #تاج تتخطى ثمانية مليون وخمسمائة ألف دولار ويحظى العمل بمشاهدات عالية في #سورية والعالم العربي .,Irrelevant
مظاهرة في مدينة #ادلب تجديد لعهد #الثورةالسورية في الذكرى الثالثة عشر ١٨٣٢٠٢٤ ويلعن روحك يا حافظ #سوريا #الثورةالسوريةالعظيمة #الثورةالسورية13,Irrelevant
مظاهرة شعبية #درعا مهد الثورة في ذكرى الثورة السورية #الثورةالسورية #سوريا #دمشق #مستمرون,Irrelevant
حلقتنا اليوم كلها إبتسامة وخاطر بين الأب والأبن والزوج والزوجة بتستاهل نتابعها .. التقرير كامل 7دقيقة على يوتيوب,Irrelevant
#عاجل مقتل وإصابة ما لا يقل عن 10 عناصر من عصابات الأسد إثر هجوم مُسلح من قبل مجهولين في البادية قرب بلدة #الدوير شرقي #ديرالزور #سوريا #ديرالزور #سورية #المليشياتالايرانية #العراق #ايران #الثورةالسورية13 #الثورةالسوريةالعظيمة,Irrelevant
عاجل قريبااا إضافة دور مستعجل لجواز السفر و الاستلام خلال 21 يوم بجميع المحافظات بكلفة 250 ألف والدفع بعد الحجز,Irrelevant
غارات إسرائيلية تستهدف مواقع لعصابات الأسد والميليشيات الإيرانية في محيط يبرود والقطيفة بريف دمشق,Irrelevant
غارات إسرائيلية تستهدف مواقع عسكرية في جبال القلمون بالقرب من مدينة يبرود. #سوريا #دمشق #قصف #إسرائيل,Irrelevant
السيادة الوطنية تنتهك مرة أخرى في ريف دمشق . رد يا ابن أنيسة إن كنت رجل #بشارالأسد #سوريا #لبنان #بريطانيا,Irrelevant
هلاك عدة قيادات إيرانيين بضربة جوية استهدفت اجتماعاً لهم في مدينة #الميادين بريف #ديرالزور شرق #سوريا اللهم لك الحمد اللهم لا ترفع عنهم شدة #تعليقالدراسة #بريطانيا #العراق #أمطارالرياض #لبنان,Irrelevant
بجهود الكوادر الهندسية والفنية أعادت الشركة العامة لصناعة الإسمنت ومواد البناء في محافظة حماة المعمل رقم 3 إلى العمل بعد انتهاء أعمال الصيانة لآلاته ومعداته هذه الخطوة تعزز القدرة الإنتاجية والتشغيلية للشركة وتسهم في دعم القطاع الصناعي وتلبية احتياجات السوق المحلية.,Irrelevant
تعطل الجهات العامة يوم الخميس القادم بمناسبة #عيدالام الأم كل عام وجميع الأمهات بخير,Irrelevant
شو قلبك طيب يا بنت عنجد صار بدها دعوات لينفك النحس عن هالجيل,Irrelevant
قريباً #رمضان #اللهوليالتوفيق #قصيخوليي #kosai1khauli #kosaikhauli,Irrelevant
"""بشتغل بالفاعل 50 ليرة لعيل أولادي"" الحلقة كاملة 7دقيقة على يوتيوب",Irrelevant
أذن علينا المغرب حلقتنا اليوم وفطورنا مع أهلنا في سرمين بالسوق وشاركناهن الأجواء وكملنا حلقتنا أثناء الأفطار التقرير كامل 7دقيقة على رابط اليوتيوب,Irrelevant
مدير مؤسسة نقل وتوزيع الكهرباء صار تحسن بسيط على واقع الكهرباء من بداية #شهررمضان والقادم اكتر استعدوا,Irrelevant
يحتفل شعبنا الكوردي في 21 من شهر اذار مارس من كل عام بعيده القومي عيد نوروز المجيد كل عام وانتم بالف الف خير وكافة الشعوب المحبه للحريه والسلام والمحبه,Irrelevant
